# asign=470153.1875
 38   9 8.612582699171036e-06
 38  10 3.503050670347281e-06
 38  11 1.696974592355579e-06
 39   0 0.0002734269729791812
 39   1 6.491834973109575e-05
 39   2 6.431329519293809e-05
 39   3 0.0001214474927087837
 40   0 0.0002597070729025064
 41   0  0.01289737100594343
 41   1 0.001628763200308533
 41   2 7.706557682870874e-05
 41   3 1.637069825521907e-05
 42   0  0.01281420688496077
 42   1  0.00219526489587134
 42   2 0.001642843642948312
 42   3 0.001236123786987264
 42   4 7.772520834553671e-05
 42   5 2.123484360355238e-05
 42   6   1.675209947919e-05
 42   7 4.626429193768824e-06
 43   0  0.01290193899715493
 43   1 0.001639418588610367
 43   2 7.602699460240648e-05
 43   3 1.55187906907818e-05
 44   0  0.01286358052475329
 44   1 0.001658296108953372
 44   2 7.425701095347774e-05
 44   3  1.6511943351505e-05
 45   0  0.01286648261668316
 45   1 0.002200665488425908
 45   2 0.001651866796304746
 45   3 0.001247395573649731
 45   4 7.690914618100711e-05
 45   5 1.952395892846995e-05
 45   6 1.612093422380578e-05
 45   7 4.373150002529316e-06
 46   0  0.01313215529999555
 46   1 0.001663538340343868
 46   2 7.841121153154309e-05
 46   3 1.664902320446342e-05
 47   0   0.0741812741212651
 47   1 0.001350624355663141
 47   2 7.84048855624757e-05
 47   3 2.494561482530971e-06
 48   0  0.07433935219014512
 48   1 0.009441162782398479
 48   2 0.001356139445348122
 48   3  7.7791363414265e-05
 48   4 9.958786983103983e-05
 48   5 7.501788014835844e-05
 48   6 2.55666847665279e-06
 48   7 2.037500988124007e-06
 49   0   0.0752451925772383
 49   1 0.001356523790533103
 49   2 7.597830133904581e-05
 49   3 3.327166049237191e-06
 50   0 0.008038460427428814
 51   0 0.008009199489249086
 51   1  0.00210050231442261
 51   2 0.004351037269292216
 51   3 0.0003413104046419881
 51   4 0.0001104467057765157
 51   5 1.594152406296488e-05
 52   0 0.008063049438321817
 52   1 0.002152573284347103
 52   2  0.00436527742343809
 52   3 0.0003428623118232745
 52   4 0.0001119126609376626
 52   5 1.650454745985454e-05
 53   0 0.008159845519908787
 54   0 0.000229348036997857
 55   0  0.02087989703825443
 55   1 0.0002322417757120902
 55   2 0.001635440632645411
 55   3 9.746341763879674e-05
 55   4 5.896758507277996e-05
 55   5 2.445720131640056e-06
 56   0  0.02095681258816933
 56   1 0.0002357134228673509
 56   2 0.001641605067415784
 56   3 9.76030541978318e-05
 56   4 5.779847993575301e-05
 56   5 2.266290427577337e-06
 57   0 0.0002473355465852828
 58   0 0.0002416079196816788
 59   0  0.02125438384961753
 59   1 0.0002400914075542151
 59   2 0.001598707760355413
 59   3 9.697895695515927e-05
 59   4 5.807569666433503e-05
 59   5 2.645931173279874e-06
 60   0  0.02128097001914318
 60   1 0.0002409529360223721
 60   2 0.001615860182327518
 60   3 9.704627006410605e-05
 60   4 5.824293175508919e-05
 60   5 2.286272711087452e-06
 61   0 0.0002530583184073506
 62   0 0.0001093263436164484
 63   0  0.01370359900492716
 63   1 0.002451944346302135
 63   2 0.0001078114584736613
 63   3 6.433926336599226e-05
 63   4 1.371044882956559e-05
 63   5 5.305899545377162e-06
 64   0   0.0137527553929832
 64   1 0.002435168488659005
 64   2 0.0001090053826205752
 64   3 6.844423042164331e-05
 64   4 1.311448102009455e-05
 64   5 5.537025075426295e-06
 65   0 0.0001136999575530123
 66   0 0.004121931035806127
 66   1 0.0008154031271200939
 66   2 0.0002194731134749663
 66   3 2.776346566781655e-06
 67   0 0.001578779383399717
 67   1 3.397502016430681e-05
 68   0 0.001583253808204299
 68   1 0.001179934829151514
 68   2 3.367450789866566e-05
 68   3 7.013198328669886e-06
 69   0 0.001579459006421856
 69   1 3.441308300282736e-05
 70   0 0.001569353123433622
 70   1 3.40522570178113e-05
 71   0 0.001587345626942724
 71   1 0.001183968578641746
 71   2 3.374885759706661e-05
 71   3 6.540932266791918e-06
 72   0 0.001594559919193774
 72   1 3.421782639877143e-05
 73   0 0.0002745296463776124
 73   1 0.0002688472852772413
 74   0 0.0002230838823855764
 74   1 0.0002679547384116029
 74   2 0.0002675261523927749
 74   3 1.297044169024499e-05
 75   0 0.0002676785778641818
 75   1 0.0002706475582213536
 76   0 6.302968200008174e-06
 77   0 7.132306275459384e-06
 78   0 8.615110250697835e-05
 79   0 8.663375328650705e-05
 80   0 8.927368251002855e-05
 81   0 8.696978516435319e-05
 82   0 0.0002478037329106053
 83   0  0.00025556814180777
 84   0 1.255548137710781e-05
