23.21636971003 0.001964913929513 -0.042213269228   0.004335886170547 -0.041788098437   -0.0002482234356137 -0.04234991205835   1.60156036986e-05 -0.04237152041585   -0.003633841001966 -0.04199823624912   -0.003659755701476 -0.04240143772604   
23.2792015631 0.001949185244397 -0.04209895265183   0.004316153615586 -0.04168411008539   -0.0002469519465428 -0.04223848411826   1.585912774758e-05 -0.04226044428216   -0.003613885339776 -0.04188953278338   -0.003640004732849 -0.04229321420725   
23.34203341617 0.001933615326444 -0.0419852157694   0.004296552437883 -0.04158062877567   -0.0002456893020049 -0.0421276240404   1.570354056094e-05 -0.04214993547539   -0.003594089591869 -0.0417813701412   -0.003620409501172 -0.0421855195036   
23.40486526924 0.001918202400048 -0.04187205449223   0.004277081486697 -0.04147765080579   -0.0002444354685284 -0.04201732754417   1.554882726969e-05 -0.04203998967004   -0.003574452123634 -0.0416737444625   -0.003600968431084 -0.04207834989907   
23.46769712232 0.001902944732044 -0.04175946482935   0.004257739634873 -0.04137517251535   -0.000243190426022 -0.04190759051063   1.5394963492e-05 -0.04193060268827   -0.003554971323855 -0.0415666519407   -0.003581679967516 -0.04197170173979   
23.53052897539 0.001887840576077 -0.04164744291725   0.004238525760909 -0.04127319030584   -0.0002419541418081 -0.04179840889438   1.524193102285e-05 -0.04182177046623   -0.003535645596908 -0.04146008882102   -0.003562542571813 -0.04186557143175   
23.59336082846 0.001872888193743 -0.04153598496798   0.004219438733977 -0.0411717006163   -0.0002407265602879 -0.04168977876152   1.508973245242e-05 -0.04171348904528   -0.00351647336214 -0.04135405139382   -0.003543554722576 -0.04175995543121   
23.65619268153 0.001858085736296 -0.04142508721517   0.004200477411461 -0.04107069991707   -0.0002395075826208 -0.04158169619652   1.493839002855e-05 -0.04160575448598   -0.003497453043319 -0.04124853597904   -0.003524714908124 -0.04165485022103   
23.7190245346 0.001843431378274 -0.04131474585732   0.004181640648129 -0.04097018470217   -0.000238297096097 -0.04147415723537   1.478793979909e-05 -0.04149856279846   -0.00347858308101 -0.04114353891265   -0.003506021635089 -0.04155025228927   
23.78185638767 0.001828923299244 -0.04120495704132   0.004162927313017 -0.04087015147535   -0.0002370949867587 -0.04136715791375   1.463841586035e-05 -0.04139190996238   -0.003459861933499 -0.04103905654656   -0.00348747342722 -0.04144615812933   
23.84468824075 0.001814559723426 -0.04109571687289   0.004144336305867 -0.04077059676611   -0.0002359011602759 -0.04126069420645   1.448983610482e-05 -0.04128579189679   -0.003441288082082 -0.04093508524727   -0.003469068827739 -0.04134256423719   
23.90752009382 0.001800339017804 -0.04098702147791   0.004125866564671 -0.04067151713375   -0.0002347155634115 -0.04115476213662   1.434219788077e-05 -0.04118020456252   -0.003422860039954 -0.04083162141256   -0.003450806405323 -0.0412394671374   
23.97035194689 0.001786259575763 -0.04087886706143   0.00410751706062 -0.04057290918024   -0.0002335381618896 -0.04104935781644   1.419548064864e-05 -0.04107514401849   -0.003404576341814 -0.04072866148349   -0.003432684746072 -0.04113686340214   
24.03318379996 0.001772319860272 -0.04077124992661   0.004089286783737 -0.04047476956099   -0.0002323689352928 -0.04094447742908   1.404965839726e-05 -0.04097060641983   -0.003386435544944 -0.04062620194672   -0.003414702456012 -0.04103474965483   
24.09601565303 0.001758518345874 -0.04066416650127   0.004071174724745 -0.04037709497791   -0.0002312078533564 -0.04084011730017   1.390471414015e-05 -0.0408665880785   -0.003368436221907 -0.04052423934162   -0.003396858156996 -0.04093312258223   
24.15884750611 0.001744853423171 -0.04055761327478   0.004053179862244 -0.04027988217281   -0.000230054851424 -0.04073627379934   1.376064879743e-05 -0.04076308536279   -0.003350576951153 -0.04042277024378   -0.003379150480419 -0.04083197890939   
24.22167935918 0.00173132349025 -0.0404515867419   0.004035301162086 -0.04018312791358   -0.0002289098443218 -0.04063294330101   1.361748187649e-05 -0.04066009464257   -0.003332856323727 -0.04032179125294   -0.003361578073206 -0.04073131538095   
24.28451121225 0.001717926905923 -0.04034608338204   0.004017537586296 -0.04008682898228   -0.0002277727264173 -0.04053012219371   1.347524410568e-05 -0.0405576122862   -0.003315272941083 -0.04022129898893   -0.003344139594718 -0.04063112875541   
24.34734306532 0.001704662027741 -0.04024109959924   0.003999888110014 -0.03999098217184   -0.0002266433906741 -0.04042780679346   1.333396407324e-05 -0.04045563456778   -0.00329782542003 -0.04012129007769   -0.003326833719087 -0.04053141578304   
24.41017491839 0.001691527319941 -0.04013663176859   0.003982351738151 -0.03989558429158   -0.0002255217576877 -0.04032599341165   1.31936558175e-05 -0.04035415774143   -0.003280512402706 -0.04002176116265   -0.003309659141997 -0.04043217322325   
24.47300677146 0.001678521286497 -0.04003267629487   0.003964927511355 -0.03980063217916   -0.0002244077695764 -0.04022467840672   1.305431513623e-05 -0.04025317810805   -0.003263332552572 -0.03992270891737   -0.003292614575918 -0.04033339786403   
24.53583862454 0.001665642502537 -0.03992922962198   0.00394761450301 -0.03970612271078   -0.000223301392768 -0.04012385816441   1.291592141296e-05 -0.04015269200252   -0.003246284555657 -0.039824130047   -0.003275698751709 -0.0402350865244   
24.59867047761 0.001652889619593 -0.03982628831371   0.003930411806073 -0.03961205281224   -0.0002222026095503 -0.04002352918951   1.277844704822e-05 -0.04005269590501   -0.003229367118893 -0.0397260213059   -0.003258910418742 -0.04013723608162   
24.66150233068 0.00164026124898 -0.03972384904674   0.00391331851387 -0.03951841945727   -0.0002211113866698 -0.03992368808761   1.264187241314e-05 -0.0399531864221   -0.003212578959504 -0.03962837949487   -0.003242248337061 -0.04003984346775   
24.72433418375 0.001627755989492 -0.03962190854148   0.00389633370858 -0.03942521965532   -0.0002200276723249 -0.03982433149234   1.250619245057e-05 -0.03985416019462   -0.003195918804784 -0.03953120144554   -0.00322571127915 -0.03994290564623   
24.78716603682 0.001615372428511 -0.03952046356579   0.003879456457636 -0.03933245044386   -0.0002189513942438 -0.0397254560933   1.237141879329e-05 -0.03975561392614   -0.003179385391634 -0.03943448402087   -0.003209298030008 -0.0398464196128   
24.8499978899 0.001603109091732 -0.03941951086366   0.003862685819305 -0.03924010887317   -0.0002178824553389 -0.03962705856704   1.223757748844e-05 -0.03965754429209   -0.003162977464371 -0.03933822409919   -0.003193007383881 -0.0397503823715   
24.91282974297 0.001590964534108 -0.03931904710088   0.003846020859817 -0.03914819199669   -0.0002168207601027 -0.03952913552864   1.210469425198e-05 -0.03955994787295   -0.003146693782414 -0.03924241856282   -0.003176838150173 -0.03965479091741   
24.97566159604 0.001578937370043 -0.03921906893183   0.003829460669494 -0.03905669688186   -0.000215766228984 -0.03943168360761   1.197278416425e-05 -0.03946282125339   -0.003130533124266 -0.03914706431292   -0.003160789155135 -0.03955964225839   
25.03849344911 0.001567026240358 -0.03911957300493   0.003813004370778 -0.03896562061557   -0.0002147187976999 -0.03933469943899   1.184184860841e-05 -0.03936616101368   -0.003114494286756 -0.0390521582705   -0.003144859239328 -0.0394649334171   
25.10132530218 0.001555229869973 -0.0390205559848   0.003796651120878 -0.0388749603134   -0.0002136784288226 -0.03923817967489   1.17118704149e-05 -0.03926996374694   -0.003098576088077 -0.03895769738165   -0.003129047261115 -0.03937066143882   
25.16415715525 0.001543547044124 -0.03892201465179   0.003780400101214 -0.03878471313973   -0.0002126451013378 -0.0391421210776   1.158282168846e-05 -0.03917422619048   -0.003082777364848 -0.03886367863864   -0.003113352094818 -0.03927682342298   
25.22698900833 0.00153197653137 -0.03882394588386   0.003764250499121 -0.03869487630514   -0.0002116187867292 -0.0390465204902   1.145467920275e-05 -0.03907894518808   -0.003067096965334 -0.03877009907512   -0.003097772625264 -0.03918341651692   
25.2898208614 0.001520517104912 -0.03872634661197   0.003748201495311 -0.03860544705604   -0.0002105994468252 -0.03895137479507   1.13274283407e-05 -0.03898411763075   -0.003051533748226 -0.0386769557561   -0.003082307749242 -0.03909043790148   
25.35265271447 0.001509167526235 -0.03862921384131   0.003732252255387 -0.03851642267394   -0.0002095870263686 -0.03885668094604   1.120106878362e-05 -0.03888974050226   -0.003036086580563 -0.03858424578188   -0.003066956374387 -0.03899788479644   
25.41548456754 0.001497926503375 -0.03853254457797   0.003716401929106 -0.0384278004562   -0.0002085814447084 -0.03876243590274   1.107561897507e-05 -0.03879581078422   -0.003020754335938 -0.03849196627137   -0.003051717416307 -0.03890575443651   
25.47831642061 0.001486792748885 -0.03843633575909   0.00370064966411 -0.03833957769927   -0.0002075826147714 -0.03866863657265   1.095110240689e-05 -0.03870232536816   -0.003005535898821 -0.03840011434719   -0.003036589802661 -0.03881404404953   
25.54114827369 0.001475765013665 -0.03834058430276   0.003684994622223 -0.03825175170853   -0.0002065904572831 -0.03857527986702   1.082753670315e-05 -0.03860928113657   -0.002990430168233 -0.03830868714672   -0.003021572475266 -0.03872275087177   
25.60398012676 0.00146484206765 -0.03824528711196   0.003669435990017 -0.03816431980112   -0.0002056049012779 -0.03848236269843   1.070493228711e-05 -0.03851667495992   -0.002975436058931 -0.03821768182293   -0.003006664388498 -0.03863187214944   
25.66681197983 0.001454022737772 -0.03815044106626   0.003653972987763 -0.03807727930768   -0.0002046258964223 -0.03838988196505   1.058328286601e-05 -0.03842450367193   -0.002960552503531 -0.03812709554304   -0.002991864511609 -0.03854140513722   
25.7296438329 0.001443305920122 -0.03805604311622   0.003638604867425 -0.03799062759746   -0.0002036534149426 -0.0382978346352   1.046256417054e-05 -0.03833276419815   -0.002945778452261 -0.03803692550929   -0.002977171829382 -0.03845134712795   
25.79247568597 0.001432690524818 -0.03796209031652   0.003623330897456 -0.0379043620876   -0.0002026874318797 -0.03820621776828   1.034275033076e-05 -0.03824145359108   -0.002931112868985 -0.03794716896569   -0.002962585337754 -0.03836169546266   
25.85530753904 0.001422175464477 -0.03786857977652   0.003608150348375 -0.03781848023102   -0.0002017279176116 -0.03811502846232   1.022381994827e-05 -0.03815056895045   -0.002916554728249 -0.03785782318653   -0.002948104042961 -0.03827244751533   
25.91813939212 0.001411759659097 -0.03777550867775   0.003593062481919 -0.0377329795185   -0.0002007748358371 -0.0380242638774   1.010575741187e-05 -0.03806010745963   -0.002902103013164 -0.03776888547989   -0.00293372696194 -0.03818360069747   
25.98097124519 0.001401441999239 -0.03768287426472   0.003578066541846 -0.03764785747293   -0.0001998281300938 -0.03793392123284   9.988565135647e-06 -0.03797006638318   -0.002887756713548 -0.03768035318489   -0.002919453119504 -0.03809515245393   
26.04380309826 0.001391221347555 -0.03759067375043   0.003563161756975 -0.03756311162131   -0.0001988877256726 -0.03784399772247   9.872261919336e-06 -0.03788044293364   -0.002873514826581 -0.03759222364995   -0.00290528154856 -0.03800710023313   
26.10663495133 0.001381096580896 -0.03749890430171   0.003548347356134 -0.0374787394893   -0.000197953547298 -0.03775449051132   9.756866202672e-06 -0.03779123426359   -0.002859376359235 -0.03750449422988   -0.002891211293342 -0.0379194414823   
26.1694668044 0.001371066596203 -0.03740756308039   0.003533622581134 -0.03739473861247   -0.0001970255235904 -0.03766539677929   9.642393004468e-06 -0.03770243753433   -0.002845340330819 -0.03741716229527   -0.002877241409623 -0.03783217365993   
26.23229865747 0.001361130312827 -0.03731664721901   0.00351898669732 -0.03731110653078   -0.0001961035898992 -0.03757671369085   9.528852454855e-06 -0.03761404986773   -0.002831405775192 -0.03733022522692   -0.002863370964659 -0.03774529422874   
26.29513051055 0.001351286700974 -0.03722615383497   0.003504439003078 -0.03722784079537   -0.0001951877012164 -0.03748843840273   9.416236224609e-06 -0.03752606835694   -0.002817571741383 -0.03724368041937   -0.002849599039203 -0.03765880066099   
26.35796236362 0.001341534778028 -0.03713608011777   0.00348997882671 -0.03714493899671   -0.0001942778300787 -0.03740056814355   9.304519378132e-06 -0.0374384901947   -0.002803837292816 -0.03715752530123   -0.002835924726997 -0.03757269046583   
26.42079421669 0.001331873577347 -0.03704642334131   0.003475605511998 -0.03706239876914   -0.000193373950504 -0.03731310021497   9.193677575434e-06 -0.03735131267825   -0.002790201505501 -0.03707175733735   -0.002822347131758 -0.03748696119302   
26.48362606976 0.001322302139909 -0.03695718082685   0.003461318405436 -0.03698021777938   -0.0001924760343404 -0.03722603195005   9.083689139585e-06 -0.03726453314314   -0.002776663465201 -0.03698637401956   -0.002808865366576 -0.03740161042147   
26.54645792283 0.001312819509487 -0.03686834996421   0.003447116845945 -0.03689839373178   -0.0001915840491972 -0.03713936074107   8.974535219611e-06 -0.03717814900821   -0.002763222264639 -0.03690137287158   -0.002795478553502 -0.03731663576511   
26.60928977591 0.001303424712139 -0.03677992820457   0.003433000154414 -0.03681692436358   -0.000190697946419 -0.03705308403907   8.866213988052e-06 -0.03709215777616   -0.002749877003159 -0.03681675144688   -0.00278218582171 -0.03723203486964   
26.67212162898 0.001294116756192 -0.0366919129815   0.003418967634777 -0.03673580741627   -0.0001898176608532 -0.03696719927871   8.758741551422e-06 -0.03700655691143   -0.002736626787196 -0.03673250730907   -0.002768986307439 -0.03714780538721   
26.73495348205 0.00128489465359 -0.03660430168785   0.003405018587435 -0.0366550406266   -0.0001889431254547 -0.03688170386515   8.652134395278e-06 -0.03692134381581   -0.002723470730848 -0.03664863802665   -0.002755879156234 -0.03706394496895   
26.79778533512 0.001275757430964 -0.03651709171025   0.003391152321731 -0.03657462173842   -0.0001880742762172 -0.036796595217   8.546405391199e-06 -0.03683651589713   -0.002710407958177 -0.03656514118193   -0.002742863523691 -0.03698045127568   
26.86061718819 0.001266704136057 -0.03643028041755   0.003377368165858 -0.03649454849909   -0.0001872110520224 -0.03671187074829   8.4415668853e-06 -0.03675207054041   -0.0026974376062 -0.03648201436783   -0.002729938575652 -0.03689732197439   
26.92344904126 0.001257733850116 -0.03634386515363   0.003363665477194 -0.03641481865846   -0.0001863534050888 -0.03662752785206   8.337617510253e-06 -0.03666800508094   -0.002684558824875 -0.03639925518596   -0.002717103489355 -0.03681455473662   
26.98628089434 0.00124884569049 -0.0362578433013   0.003350043644555 -0.0363354299945   -0.0001855013053109 -0.03654356396401   8.234535494792e-06 -0.03658431690832   -0.002671770776165 -0.03631686126302   -0.002704357453823 -0.03673214725916   
27.04911274741 0.00124003879835 -0.03617221232298   0.003336502076506 -0.03625638032974   -0.0001846547278643 -0.03645997659723   8.132295041775e-06 -0.03650100352608   -0.002659072633765 -0.03623483026078   -0.002691699667788 -0.03665009727697   
27.11194460048 0.001231312326803 -0.03608696973292   0.003323040188091 -0.03617766752017   -0.0001838136453043 -0.03637676330135   8.030875514281e-06 -0.0364180624879   -0.002646463581544 -0.03615315986788   -0.002679129338365 -0.03656840255411   
27.17477645355 0.001222665430886 -0.03600211309174   0.003309657391073 -0.03609928945259   -0.0001829780292268 -0.03629392165898   7.930255824363e-06 -0.0363354913915   -0.002633942809859 -0.03607184779826   -0.002666645680493 -0.03648706088171   
27.23760830662 0.001214097258961 -0.03591764002388   0.00329635308377 -0.03602124405072   -0.0001821478437679 -0.03621144931656   7.830422303836e-06 -0.03625328792831   -0.002621509514453 -0.03599089179607   -0.002654247915819 -0.03640607008309   
27.3004401597 0.001205606951227 -0.03583354817835   0.003283126645079 -0.03594352925697   -0.0001813230371205 -0.03612934394583   7.731382004776e-06 -0.03617144982059   -0.002609162898028 -0.03591028962481   -0.002641935272087 -0.0363254280003   
27.36327201277 0.001197193644251 -0.03574983517344   0.003269977441778 -0.03586614300741   -0.0001805035486114 -0.03604760318578   7.633152905988e-06 -0.03608997472505   -0.002596902169872 -0.03583003905206   -0.002629706983789 -0.03624513247579   
27.42610386584 0.001188856477859 -0.03566649860334   0.003256904842368 -0.03578908323469   -0.0001796893204125 -0.03596622466275   7.535747473703e-06 -0.03600886026194   -0.002584726546129 -0.03575013785217   -0.00261756229389 -0.03616518135468   
27.48893571891 0.001180594607265 -0.03558353605992   0.003243908227527 -0.03571234787811   -0.0001788802972212 -0.03588520602061   7.43917590253e-06 -0.03592810406322   -0.00257263525271 -0.03567058381272   -0.002605500454328 -0.03608557249202   
27.55176757198 0.001172407213287 -0.03550094511946   0.003230986998745 -0.03563593487767   -0.0001780764269878 -0.03580454489321   7.34344750389e-06 -0.03584770372978   -0.002560627527692 -0.03559137472995   -0.002593520726627 -0.03600630374834   
27.61459942505 0.001164293501227 -0.03541872335074   0.003218140586609 -0.03555984217853   -0.0001772776703885 -0.03572423890324   7.248555699638e-06 -0.03576765683078   -0.002548702619956 -0.03551250841062   -0.00258162238262 -0.0359273729926   
27.67743127813 0.001156252696417 -0.03533686836667   0.003205368449683 -0.03548406775724   -0.0001764840017562 -0.03564428572296   7.15447529785e-06 -0.03568796100303   -0.002536859787822 -0.03543398268721   -0.002569804703973 -0.03584877811985   
27.7402631312 0.00114828404387 -0.03525537784753   0.003192670061857 -0.03540860963349   -0.0001756953973297 -0.03556468309467   7.061180645848e-06 -0.03560861398754   -0.002525098299852 -0.03535579542416   -0.002558066980826 -0.03577051705886   
27.80309498427 0.001140386801245 -0.03517424951901   0.003180044899797 -0.03533346585797   -0.0001749118293905 -0.03548542879041   6.968653370616e-06 -0.03552961356785   -0.002513417433245 -0.03527794450999   -0.002546408510356 -0.03569258776407   
27.86592683734 0.001132560223099 -0.03509348114525   0.00316749243443 -0.03525863450848   -0.0001741332693592 -0.03540652060716   6.87687467943e-06 -0.03545095756158   -0.002501816470285 -0.03520042785523   -0.0025348285961 -0.03561498821309   
27.92875869041 0.001124803557002 -0.03501307053758   0.003155012122853 -0.03518411369492   -0.0001733596835027 -0.03532795639532   6.785831249484e-06 -0.03537264386337   -0.002490294697566 -0.03512324339611   -0.002523326547107 -0.03553771640971   
27.99159054349 0.00111711605262 -0.0349330155285   0.003142603403554 -0.03510990154428   -0.0001725910250944 -0.03524973403178   6.695529381199e-06 -0.03529467040042   -0.00247885140807 -0.03504638908653   -0.002511901677585 -0.03546077037452   
28.05442239656 0.001109496963023 -0.03485331393002   0.003130265702995 -0.03503599617605   -0.0001718272393148 -0.03517185136452   6.605987876345e-06 -0.0352170350427   -0.002467485901379 -0.03496986288427   -0.002500553307661 -0.03538414812984   
28.11725424963 0.001101945540574 -0.0347739635309   0.003117998449444 -0.0349623957011   -0.0001710682745853 -0.0350943062204   6.517219498616e-06 -0.03513973561132   -0.002456197482761 -0.03489366275097   -0.002489280764581 -0.03530784769911   
28.1800861027 0.001094461047339 -0.03469496211643   0.003105801083468 -0.03488909823467   -0.0001703140838318 -0.03501709644324   6.429230570445e-06 -0.03506276993703   -0.002444985465512 -0.03481778665981   -0.002478083383762 -0.03523186711446   
28.24291795577 0.001087042770716 -0.03461630746951   0.003093673064999 -0.0348161018962   -0.0001695646213009 -0.03494021988302   6.342028304728e-06 -0.03498613584562   -0.002433849173743 -0.03474223259474   -0.002466960509202 -0.03515620441665   
28.30574980884 0.00107969001894 -0.03453799737039   0.003081613879641 -0.0347434048079   -0.000168819848637 -0.03486367437592   6.255610634183e-06 -0.03490983113041   -0.002422787941862 -0.0346669985488   -0.002455911494179 -0.03508085765456   
28.36858166192 0.001072402108801 -0.03446002962535   0.003069623039972 -0.03467100511379   -0.0001680797398821 -0.034787457783   6.169955888531e-06 -0.03483385361448   -0.002411801111874 -0.03459208253405   -0.00244493570065 -0.03500582489584   
28.43141351499 0.001065178368734 -0.03438240209483   0.003057700075651 -0.03459890099917   -0.0001673442741554 -0.03471156803322   6.08503493049e-06 -0.03475820122006   -0.002400888033791 -0.03451748259187   -0.002434032498347 -0.03493110423759   
28.49424536806 0.001058018144916 -0.0343051126886   0.003045844519713 -0.0345270906859   -0.0001666134258355 -0.03463600310226   6.000827910632e-06 -0.03468287193939   -0.002390048066055 -0.0344431967897   -0.002423201263411 -0.03485669380367   
28.55707722113 0.001050920787896 -0.03422815934903   0.00303405589939 -0.03445557241922   -0.000165887165683 -0.03456076097845   5.917320968593e-06 -0.03460786378326   -0.002379280572687 -0.03436922321366   -0.002412441377222 -0.03478259173772   
28.6199090742 0.001043885638118 -0.0341515400492   0.00302233373033 -0.03438434446821   -0.0001651654639011 -0.03448583967798   5.83449964843e-06 -0.0345331748008   -0.002368584920779 -0.03429555996943   -0.002401752225796 -0.03470879620298   
28.68274092727 0.001036912035269 -0.03407525278773   0.003010677512101 -0.03431340512436   -0.0001644482841114 -0.03441123725892   5.752359829895e-06 -0.03445880309655   -0.002357960481621 -0.03422220518224   -0.002391133199321 -0.03463530538109   
28.74557278035 0.00102999933166 -0.03399929556458   0.002999086729055 -0.03424275268221   -0.0001637355795722 -0.03433695178118   5.670915985971e-06 -0.03438474676779   -0.002347406633081 -0.03414915698693   -0.002380583692716 -0.03456211746209   
28.80840463342 0.001023146885836 -0.03392366636139   0.002987560861302 -0.03417238542268   -0.0001630273010346 -0.03426298127003   5.590187521883e-06 -0.03431100384716   -0.002336922758973 -0.03407641351934   -0.002370103106529 -0.03448923063619   
28.87123648649 0.001016354053763 -0.03384836314709   0.002976099397736 -0.03410230161954   -0.0001623234057697 -0.03418932374007   5.51018270314e-06 -0.03423757233573   -0.002326508248543 -0.03400397292015   -0.002359690848165 -0.03441664309687   
28.93406833956 0.001009620202287 -0.03377338389153   0.002964701844422 -0.03403249955266   -0.0001616238554605 -0.03411597722827   5.430902962003e-06 -0.03416445025221   -0.002316162498872 -0.03393183334184   -0.002349346332738 -0.03434435304717   
28.99690019263 0.001002944723317 -0.0336987265702   0.002953367728518 -0.03396297750882   -0.000160928612597 -0.03404293978062   5.352350172195e-06 -0.03409163561747   -0.002305884917115 -0.03385999294832   -0.002339068983551 -0.03427235870043   
29.05973204571 0.0009963270234799 -0.03362438917044   0.002942096601302 -0.03389373378294   -0.0001602376453403 -0.03397020943695   5.274517382199e-06 -0.03401912643729   -0.002295674919063 -0.03378844991469   -0.002328858232112 -0.03420065828147   
29.12256389878 0.000989766508011 -0.03355036970884   0.002930888035765 -0.03382476669487   -0.0001595509318104 -0.03389778426501   5.197380001835e-06 -0.03394692075479   -0.002285531926617 -0.03371720243545   -0.002318713517461 -0.03412925003431   
29.18539575185 0.0009832625874063 -0.03347666624496   0.002919741616159 -0.03375607460477   -0.0001588684528461 -0.03382566239626   5.120908424922e-06 -0.03387501670458   -0.002275455367692 -0.03364624873209   -0.002308634284773 -0.03405813222876   
29.24822760492 0.0009768146893298 -0.03340327687776   0.002908656924562 -0.03368765590749   -0.0001581901832198 -0.03375384200635   5.045084621787e-06 -0.03380341248672   -0.002265444677134 -0.03357558704975   -0.002298619984319 -0.03398730315786   
29.31105945799 0.0009704222487443 -0.03333019973386   0.00289763353317 -0.0336195090176   -0.000157516092781 -0.03368232127811   4.969900016141e-06 -0.03373210631352   -0.002255499294545 -0.03350521564953   -0.002288670070304 -0.03391676113138   
29.37389131106 0.0009640846911634 -0.03325743295994   0.002886671001324 -0.03355163236539   -0.000156846151496 -0.0336110984069   4.895345978902e-06 -0.03366109641285   -0.002245618661766 -0.03343513280707   -0.002278784000263 -0.03384650447358   
29.43672316414 0.0009578014393802 -0.03318497471567   0.002875768873935 -0.03348402439648   -0.0001561803266826 -0.03354017162007   4.821419215444e-06 -0.03359038105016   -0.002235802223825 -0.03336533681312   -0.002268961235161 -0.03377653152217   
29.49955501721 0.0009515719323233 -0.03311282316206   0.002864926684005 -0.03341668355907   -0.0001555185775583 -0.03346953915463   4.748132322652e-06 -0.03351995849383   -0.002226049431444 -0.03329582596749   -0.002259201239879 -0.03370684062271   
29.56238687028 0.0009453956227842 -0.033040976452   0.002854143961899 -0.0333496082882   -0.0001548608597624 -0.03339919921841   4.675505832915e-06 -0.03344982695968   -0.002216359741648 -0.03322659857131   -0.002249503484453 -0.03363743012255   
29.62521872335 0.0009392719612983 -0.032969432731   0.00284342024817 -0.03328279700738   -0.00015420713491 -0.03332914999697   4.603550070496e-06 -0.03337998461924   -0.002206732616683 -0.03315765292806   -0.002239867445215 -0.03356829837158   
29.68805057642 0.0009332003982401 -0.03289819014526   0.002832755101972 -0.03321624814388   -0.0001535573716555 -0.03325938969303   4.532262408459e-06 -0.03331042965431   -0.002197167524835 -0.03308898735112   -0.002230292605577 -0.03349944372808   
29.7508824295 0.0009271804019389 -0.03282724685005   0.002822148103304 -0.03314996013708   -0.000152911539747 -0.03318991653551   4.461638064959e-06 -0.03324116027324   -0.002187663942976 -0.03302060016733   -0.002220778456606 -0.03343086456219   
29.81371428257 0.0009212114600763 -0.03275660101788   0.002811598852757 -0.03308393143851   -0.0001522696093737 -0.03312072875783   4.391671219563e-06 -0.03317217468748   -0.002178221356537 -0.03295248971609   -0.002211324496842 -0.0333625592568   
29.87654613564 0.0009152930608026 -0.03268625084641   0.002801106969417 -0.03301816051837   -0.0001516315568257 -0.03305182460147   4.322344388352e-06 -0.03310347112058   -0.002168839256814 -0.03288465435197   -0.002201930231509 -0.03329452621044   
29.93937798871 0.00090942468514 -0.03261619456359   0.002790672082967 -0.03295264587996   -0.0001509973645324 -0.03298320235253   4.253628466029e-06 -0.03303504785836   -0.002159517139294 -0.03281709245152   -0.002192595171309 -0.03322676384214   
30.00220984178 0.0009036058225239 -0.03254643042708   0.002780293821884 -0.03288738606343   -0.0001503670122019 -0.03291486035358   4.185499474331e-06 -0.03296690326502   -0.002150254504292 -0.03274980241496   -0.002183318831048 -0.03315927059224   
30.06504169485 0.0008978359799646 -0.03247695672008   0.00276997180379 -0.03282237963304   -0.0001497404717065 -0.03284679697037   4.117948999432e-06 -0.03289903573891   -0.002141050857079 -0.03268278265984   -0.00217410072858 -0.0330920449178   
30.12787354793 0.0008921146680116 -0.0324077717447   0.002759705632302 -0.03275762516316   -0.0001491177118257 -0.03277901056366   4.050976270937e-06 -0.03283144367291   -0.002131905705914 -0.03261603161456   -0.002164940384215 -0.03302508528764   
30.190705401 0.0008864413883675 -0.03233887381289   0.002749494898439 -0.03269312123508   -0.0001484987031748 -0.03271149950136   3.984579332469e-06 -0.0327641254646   -0.002122818560738 -0.03254954771753   -0.002155837320721 -0.03295839018033   
30.25353725407 0.0008808156451516 -0.03227026123794   0.002739339183166 -0.03262886643552   -0.0001478834148257 -0.03264426217377   3.918760920105e-06 -0.03269707953073   -0.002113788934771 -0.03248332941713   -0.002146791063882 -0.03289195808273   
30.31636910714 0.000875236961686 -0.03220193233117   0.002729238063071 -0.03256485934685   -0.0001472718098977 -0.03257729697235   3.85353597163e-06 -0.03263030427807   -0.002104816346994 -0.03241737516718   -0.002137801143558 -0.03282578748675   
30.37920096021 0.0008697048748395 -0.03213388540431   0.002719191120229 -0.0325010985381   -0.0001466638501436 -0.03251060226085   3.788922662011e-06 -0.03256379806731   -0.002095900322565 -0.03235168342257   -0.002128867095 -0.03275987688708   
30.44203281329 0.0008642189174497 -0.03206611877236   0.002709197952638 -0.03243758257071   -0.0001460595042848 -0.03244417638682   3.724926288934e-06 -0.0324975592285   -0.002087040391861 -0.03228625264193   -0.002119988459904 -0.03269422478336   
30.50486466636 0.000858778618443 -0.03199863075553   0.002699258179329 -0.03237431001401   -0.0001454587482952 -0.03237801771949   3.661537652159e-06 -0.03243158611043   -0.002078236091037 -0.03222108129485   -0.002111164787054 -0.03262882968483   
30.56769651943 0.0008533835196124 -0.03193141968512   0.002689371439269 -0.03231127945508   -0.0001448615584898 -0.0323121246616   3.598744882182e-06 -0.03236587709959   -0.002069486963612 -0.03215616786587   -0.002102395632244 -0.03256369011374   
30.6305283725 0.0008480331798787 -0.03186448391327   0.002679537387619 -0.0322484894993   -0.0001442679091308 -0.03224649562935   3.536538025036e-06 -0.03230043060112   -0.00206079256035 -0.03209151085391   -0.002093680557627 -0.03249880460643   
30.69336022557 0.0008427271589449 -0.03179782181878   0.002669755690798 -0.03218593877284   -0.0001436777775772 -0.03218112904642   3.474900846796e-06 -0.03223524503506   -0.002052152436961 -0.03202710877289   -0.002085019130754 -0.03243417171456   
